Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
1003,SH 130 SVRD / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004905,5168800,SECONDARY,1,SH 130 SVRD,US 290 HWY SVRD,3265155,,1000: SH 130 SVRD / 290 HWY SVRD,,AUSTIN FULL PURPOSE,3263302,NORTHEAST,,08/07/46565,"(30.341114, -97.5906906)",10016,11500,2019,COUNTDOWN,,False,,5817c0d9e052e0422be6cc56,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,10/11/48079 12:00:00 AM +0000,,,30.341114,-97.5906906,04/01/51670 06:00:00 PM +0000
1013,600 BLK E 15TH ST (East of Red River St),TRAFFIC,TURNED_ON,LOC16-004955,,PRIMARY,1, 15TH ST,  ,,East of Red River St,,225:  15TH ST / RED RIVER ST,AUSTIN FULL PURPOSE,3270881,CENTRAL,,,"(30.2753487, -97.733902)",,600,2019,COUNTDOWN,APS,False,,5817c0dfe052e0422be6cc77,ONLINE,05/18/50919 08:40:00 AM +0000,COA,OK,03/01/51532 08:00:00 AM +0000,,,30.2753487,-97.733902,05/26/51670 02:40:00 PM +0000
1000,SH 130 SVRD / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004890,5188386,PRIMARY,1,SH 130 SVRD,US 290 HWY SVRD,3265178,,,1001: SH 130 SVRD / 290 HWY SVRD,AUSTIN FULL PURPOSE,3263365,NORTHEAST,,08/07/46565,"(30.3398151, -97.5914612)",10017,11200,2019,COUNTDOWN,,False,,5817c0d8e052e0422be6cc4c,OFFLINE,08/14/50057 08:40:00 AM +0000,TxDOT,OK,07/27/49459 08:00:00 AM +0000,,,30.3398151,-97.5914612,05/15/51678 05:20:00 PM +0000
1005, STAKED PLAINS DR / LAKELINE BLVD,TRAFFIC,TURNED_ON,LOC16-004915,5150747,PRIMARY,6, STAKED PLAINS DR, LAKELINE BLVD,2029964,,,,AUSTIN FULL PURPOSE,5102830,NORTHWEST,,01/07/46697,"(30.4819565, -97.7895737)",10001,10001,2017,UNKNOWN,APS,False,,5b5c438097428f168b0e87ea,OFFLINE,06/30/50142 08:40:00 AM +0000,COA,OK,12/06/51471 08:00:00 AM +0000,,,30.4819565,-97.7895737,11/14/51697 03:20:00 PM +0000
1019, PARMER LN / LEGENDARY DR (Riata Vista Circle - East),TRAFFIC,TURNED_ON,LOC16-004985,5157977,PRIMARY,6, PARMER LN, LEGENDARY DR,3195034,Riata Vista Circle - East,,,AUSTIN FULL PURPOSE,2005588,NORTHWEST,,11/07/49081,"(30.43435576, -97.73172024)",13000,5400,2017,COUNTDOWN,APS,False,,5817c0e0e052e0422be6cc86,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,07/27/49459 08:00:00 AM +0000,,,30.43435576,-97.73172024,11/09/51697 02:00:00 AM +0000
1021, MOPAC EXPY SVRD / BEE CAVES RD,TRAFFIC,TURNED_ON,LOC16-004990,5151926,SECONDARY,8, MOPAC EXPY SVRD, BEE CAVES RD,2021620,,1020:  MOPAC EXPY SVRD / BEE CAVES RD,,AUSTIN FULL PURPOSE,2021779,SOUTHWEST,,,"(30.266275, -97.782841)",2401,933,2019,UNKNOWN,APS,False,,5817c0e0e052e0422be6cc8b,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,NO DETECTION,,,,30.266275,-97.782841,12/10/51307 12:00:00 PM +0000
1028,FM 973 RD / PEARCE LN,TRAFFIC,VOID,LOC16-005240,5166703,PRIMARY,2,FM 973 RD, PEARCE LN,2023571,,,,AUSTIN FULL PURPOSE,2023570,SOUTHEAST,,02/28/48816,"(30.18069517, -97.64674967)",10800,4700,2017,UNKNOWN,,False,,5817c0eae052e0422be6cd13,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,UNKNOWN,,,,30.18069517,-97.64674967,08/11/51106 02:00:00 AM +0000
1031, SLAUGHTER LN / ALICE MAE LN,TRAFFIC,TURNED_ON,LOC16-006675,5151139,PRIMARY,"5,2", SLAUGHTER LN, ALICE MAE LN,3365934,,,,AUSTIN FULL PURPOSE,3260061,SOUTHWEST,,04/23/49744,"(30.167644, -97.7930979)",9200,300,2018,COUNTDOWN,APS,False,5623,58f679f642d8760d5df33081,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,01/18/49747 08:00:00 AM +0000,The signal is on flash and is scheduled to be turned on sometime next week.,,30.167644,-97.7930979,04/06/51163 10:40:00 AM +0000
1032,SH 45  / ESCARPMENT BLVD,TRAFFIC,TURNED_ON,LOC17-010330,5143396,SECONDARY,8,SH 45 , ESCARPMENT BLVD,2046195,,1016: SH 45  / ESCARPMENT BLVD,,AUSTIN FULL PURPOSE,3300006,SOUTHWEST,,02/19/47803,"(30.181084, -97.90023)",11600,6400,2018,,APS,False,,58f7c7a8b1a1250d43921a3a,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,,,30.181084,-97.90023,09/07/49269 01:20:00 PM +0000
1035, 1ST ST / GREAT BRITAIN BLVD,TRAFFIC,DESIGN,LOC16-006150,5150864,PRIMARY,2, 1ST ST, GREAT BRITAIN BLVD,2026075,,,,AUSTIN FULL PURPOSE,2025960,SOUTHWEST,,,"(30.1793423, -97.7960815)",601,8200,,,,False,"3764, 3769",592202b8ce8ea33964cda572,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,UNKNOWN,,Pending adjacent development to adjust driveway alignment,07/31/50702 08:00:00 AM +0000,30.1793423,-97.7960815,07/13/51106 02:40:00 PM +0000
1044,SH 71 SVRD / CARDINAL LOOP (PRESIDENTIAL BLVD),TRAFFIC,TURNED_ON,LOC18-012475,5165998,SECONDARY,2,SH 71 SVRD, CARDINAL LOOP,2023140,PRESIDENTIAL BLVD,496: SH 71 SVRD / PRESIDENTIAL BLVD (CARDINAL LOOP),,AUSTIN FULL PURPOSE,5318951,SOUTHEAST,,,"(30.213114, -97.658532)",2400,2500,2018,UNKNOWN,,False,"4329, 5045",5a999620753c9e76927aa91b,NO COMMUNICATION,03/31/50138 11:20:00 PM +0000,COA,NO DETECTION,09/07/50138 12:00:00 AM +0000,Identified as missing in Data Tracker on 3/2/2018,12/12/50135 12:00:00 AM +0000,30.213114,-97.658532,11/02/51415 08:00:00 PM +0000
1038,IH 35 SVRD / STABLEWOOD DR (Slaughter Creek Dr),TRAFFIC,TURNED_ON,LOC17-011255,,SECONDARY,5,IH 35 SVRD, STABLEWOOD DR,5361827,Slaughter Creek Dr,1037: IH 35 SVRD / S IH 35 SVRD AT 10400 BLK TRN (Slaughter Creek Dr),,AUSTIN FULL PURPOSE,2042210,SOUTHWEST,,,"(30.149801, -97.793051)",10401,10184,2019,COUNTDOWN,APS,False,,59bffae8a7e0921b789a770d,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,01/18/49747 08:00:00 AM +0000,Takeover from TxDOT week of 9/18/17. Primary signal is 1037. ,,30.149801,-97.793051,10/05/51518 12:00:00 PM +0000
1045, SOUTHWEST PKWY / MIRADOR DR,TRAFFIC,TURNED_ON,LOC18-012595,,PRIMARY,8, SOUTHWEST PKWY, MIRADOR DR,3194751,,,,AUSTIN FULL PURPOSE,3271610,SOUTHWEST,,07/14/50316,"(30.257049, -97.870759)",5009,7414,2018,COUNTDOWN,APS,False,,5ac69a7c38052262726f3363,NO COMMUNICATION,01/18/50232 04:40:00 PM +0000,COA,OK,06/23/51091 12:00:00 AM +0000,Estimated turn-on April 2018,12/02/50228 08:00:00 AM +0000,30.257049,-97.870759,03/08/51536 09:20:00 AM +0000
1029,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",TRAFFIC,TURNED_ON,LOC16-005090,,PRIMARY,4, RUNDBERG LN,  ,,"Little Walnut Creek Library, HEB",,,AUSTIN FULL PURPOSE,3268115,NORTHEAST,,05/23/48846,"(30.3636856, -97.6981583)",,830,2019,COUNTDOWN,APS,False,"2583, 3148",58a3354d8e4e447c5bb078ae,ONLINE,05/25/50971 08:40:00 AM +0000,COA,NO DETECTION,,,,30.3636856,-97.6981583,05/17/51623 05:20:00 AM +0000
1037,IH 35 SVRD / S IH 35 SVRD AT 10400 BLK TRN (Slaughter Creek Dr),TRAFFIC,TURNED_ON,LOC17-011250,,PRIMARY,5,IH 35 SVRD, S IH 35 SVRD AT 10400 BLK TRN,2028136,Slaughter Creek Dr,,1038: IH 35 SVRD / STABLEWOOD DR (Slaughter Creek Dr),AUSTIN FULL PURPOSE,2042208,SOUTHWEST,,06/16/49711,"(30.149564, -97.792124)",,10019,2019,COUNTDOWN,APS,False,,59bffa12efc53c1c4edc0a38,OFFLINE,01/11/51538 04:40:00 PM +0000,TxDOT,NO DETECTION,01/18/49747 08:00:00 AM +0000,Takeover from TxDOT week of 9/18/17.,,30.149564,-97.792124,05/17/51623 05:20:00 AM +0000
1043, DAVIS LN / COPANO DR,TRAFFIC,TURNED_ON,LOC16-006665,5145496,PRIMARY,8, DAVIS LN, COPANO DR,2026414,,,,AUSTIN FULL PURPOSE,3259334,SOUTHWEST,,07/15/51277,"(30.2017832, -97.8574657)",8901,4601,2019,COUNTDOWN,APS,False,,5b5c438497428f168b0e87ff,NO COMMUNICATION,01/07/50137 08:40:00 AM +0000,COA,OK,12/18/51293 08:00:00 AM +0000,,01/16/51220 08:00:00 AM +0000,30.2017832,-97.8574657,09/28/51655 10:40:00 AM +0000
1036, CESAR CHAVEZ ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-006840,5155526,PRIMARY,9, CESAR CHAVEZ ST, WEST AVE,5076963,,,,AUSTIN FULL PURPOSE,3504328,CENTRAL,,11/14/49560,"(30.2656233, -97.7523567)",100,800,2018,COUNTDOWN,,False,716,5965091a7026eb5082b1baa9,ONLINE,12/24/50472 04:40:00 PM +0000,COA,OK,11/08/50469 08:00:00 AM +0000,The signal was turned on as scheduled on Friday 08/04/2017,,30.2656233,-97.7523567,08/08/51697 12:40:00 AM +0000
1033, SOUTHWEST PKWY / TERRAVISTA DR,TRAFFIC,TURNED_ON,LOC16-006555,5144241,PRIMARY,8, SOUTHWEST PKWY, TERRAVISTA DR,2036541,,,,AUSTIN FULL PURPOSE,2046786,SOUTHWEST,,08/04/50472,"(30.2566093, -97.8768238)",6501,7800,2018,COUNTDOWN,APS,False,,59010ca29ea39e3685bccd6d,OFFLINE,01/11/51538 04:40:00 PM +0000,COA,OK,08/04/50472 08:00:00 AM +0000,,08/04/50472 08:00:00 AM +0000,30.2566093,-97.8768238,01/04/51700 09:20:00 PM +0000
4014,3600 BLK LAKE AUSTIN BLVD (LCRA),PHB,TURNED_ON,LOC16-007165,,PRIMARY,10, LAKE AUSTIN BLVD,  ,,LCRA,,,AUSTIN FULL PURPOSE,2020474,CENTRAL,,06/18/43370,"(30.294267, -97.783674)",,3600,2018,,APS,False,,5817c0e3e052e0422be6ccb0,ONLINE,08/17/49333 12:40:00 AM +0000,COA,NO DETECTION,,,,30.294267,-97.783674,12/14/48692 08:00:00 AM +0000
4018,1820 BLK W STASSNEY LN (Crocket High School),PHB,TURNED_ON,LOC16-005080,,PRIMARY,5, STASSNEY LN,  ,,Crocket High School,,,AUSTIN FULL PURPOSE,3261326,SOUTHWEST,,11/22/43668,"(30.2148018, -97.7963867)",,1820,2018,,APS,False,"4225, 4226",5817c0e3e052e0422be6ccb9,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.2148018,-97.7963867,09/22/51355 11:20:00 PM +0000
4009,3600 BLK LAKE AUSTIN BLVD (Hula Hut),PHB,TURNED_ON,LOC16-007160,,PRIMARY,10, LAKE AUSTIN BLVD,  ,,Hula Hut,,,AUSTIN FULL PURPOSE,2020474,CENTRAL,,01/08/43157,"(30.295114, -97.783738)",,3600,2018,,APS,False,5740,5817c0e2e052e0422be6cca2,ONLINE,01/06/50692 04:40:00 PM +0000,COA,NO DETECTION,,,,30.295114,-97.783738,04/26/51497 06:00:00 AM +0000
1048, MOPAC EXPY SVRD / DAVIS LN,TRAFFIC,DESIGN,LOC16-006205,5145241,PRIMARY,8, MOPAC EXPY SVRD, DAVIS LN,2026276,,,,AUSTIN FULL PURPOSE,2041816,SOUTHWEST,,,"(30.207676, -97.86047)",5055,8100,,,,False,,5b5c438497428f168b0e8804,NO COMMUNICATION,11/25/50264 04:40:00 PM +0000,COA,BROKEN,10/10/50261 08:00:00 AM +0000,"Construction expected to begin Q4 FY18-19 (July - September 2019)
Need TxDOT permit.",07/27/51496 08:00:00 AM +0000,30.207676,-97.86047,11/06/51497 04:40:00 PM +0000
1049, BARBARA JORDAN BLVD / MUELLER BLVD,TRAFFIC,DESIGN,LOC16-006765,5161561,PRIMARY,9, BARBARA JORDAN BLVD, MUELLER BLVD,2046257,,,,AUSTIN FULL PURPOSE,3316374,NORTHEAST,,,"(30.3042521, -97.7038549)",5000,1400,,,,False,5794,5b5c438597428f168b0e8808,NO COMMUNICATION,10/29/50338 04:40:00 PM +0000,COA,BROKEN,09/13/50335 08:00:00 AM +0000,,07/27/51496 08:00:00 AM +0000,30.3042521,-97.7038549,11/07/51497 09:20:00 AM +0000
4011,200 BLK E 45TH ST (Shipe Park),PHB,TURNED_ON,LOC16-005045,,PRIMARY,9, 45TH ST,  ,,Shipe Park,,,AUSTIN FULL PURPOSE,2016119,CENTRAL,,08/06/43170,"(30.3079109, -97.7268906)",,200,2017,,APS,False,"4921, 5979",5817c0e2e052e0422be6cca7,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.3079109,-97.7268906,08/30/51585 02:40:00 PM +0000
4012,109 BLK W OLTORF ST (St. Ignacious / HEB),PHB,TURNED_ON,LOC16-005050,,PRIMARY,"3,9", OLTORF ST,  ,,St. Ignacious / HEB,,,AUSTIN FULL PURPOSE,2047138,SOUTHWEST,,07/11/43099,"(30.2398262, -97.7552109)",,109,2018,,APS,False,"4044, 5674",5817c0e2e052e0422be6ccaa,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.2398262,-97.7552109,08/20/51585 09:20:00 PM +0000
4007,"700 BLK E 7TH ST (APD, Sabine St)",PHB,TURNED_ON,LOC16-005025,,PRIMARY,9, 7TH ST,  ,,"APD, Sabine St",,,AUSTIN FULL PURPOSE,2018809,CENTRAL,,07/11/43099,"(30.2670422, -97.7354889)",,700,2018,,APS,False,928,5817c0e2e052e0422be6cc9d,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.2670422,-97.7354889,11/11/51612 08:00:00 AM +0000
4013,8305 BLK CROSS PARK DR (Travis County Appraisal District (TCAD)),PHB,TURNED_ON,LOC16-005055,,PRIMARY,1, CROSS PARK DR,  ,,Travis County Appraisal District (TCAD),,,AUSTIN FULL PURPOSE,2040296,NORTHEAST,,03/10/43206,"(30.3357239, -97.6709976)",,8305,2018,,APS,False,,5817c0e3e052e0422be6ccae,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.3357239,-97.6709976,04/27/51621 05:20:00 AM +0000
1047, MONTOPOLIS DR / HOGAN AVE,TRAFFIC,TURNED_ON,LOC16-005900,5162510,PRIMARY,3, MONTOPOLIS DR, HOGAN AVE,2022753,,,,AUSTIN FULL PURPOSE,2022752,SOUTHWEST,,12/24/50384,"(30.2345549, -97.697334)",6000,902,2019,COUNTDOWN,APS,False,"833, 3255",5ad636b37589d7270389dcaf,NO COMMUNICATION,11/25/50264 04:40:00 PM +0000,COA,OK,01/26/51127 12:00:00 AM +0000,Sidewalk work complete.,06/09/50338 08:00:00 AM +0000,30.2345549,-97.697334,05/17/51623 05:20:00 AM +0000
4008,2500 BLK LAKE AUSTIN BLVD (Hearn / UT Graduate Student Housing),PHB,TURNED_ON,LOC16-007155,,PRIMARY,10, LAKE AUSTIN BLVD,  ,,Hearn / UT Graduate Student Housing,,,AUSTIN FULL PURPOSE,2041026,CENTRAL,,08/23/43129,"(30.279402, -97.774177)",,2500,2019,,APS,False,"4162, 5825",5817c0e2e052e0422be6cc9f,ONLINE,02/15/50000 08:40:00 AM +0000,COA,NO DETECTION,,,,30.279402,-97.774177,05/17/51623 05:20:00 AM +0000
4015, CONGRESS AVE / LELAND ST (St. Edwards),PHB,TURNED_ON,LOC16-007175,5155677,PRIMARY,9, CONGRESS AVE, LELAND ST,2022557,St. Edwards,,,AUSTIN FULL PURPOSE,2022540,SOUTHWEST,,02/15/43447,"(30.243446, -97.751915)",100,2000,2018,COUNTDOWN,APS,False,522,5817c0e3e052e0422be6ccb3,OFFLINE,06/12/51669 04:40:00 PM +0000,COA,NO DETECTION,,,,30.243446,-97.751915,05/30/51670 06:40:00 PM +0000
4010, GROVE BLVD / FAIRWAY ST (Ruiz Library),PHB,TURNED_ON,LOC16-007170,5161516,PRIMARY,3, GROVE BLVD, FAIRWAY ST,2044935,Ruiz Library,,,AUSTIN FULL PURPOSE,3261142,SOUTHWEST,,08/06/43170,"(30.230108, -97.706307)",5900,1600,2018,,APS,False,"5043, 1017",5817c0e2e052e0422be6cca5,OFFLINE,02/16/51516 04:40:00 PM +0000,COA,NO DETECTION,,,,30.230108,-97.706307,05/26/51678 03:20:00 AM +0000
1050, MARTIN LUTHER KING JR BLVD / COLORADO ST,TRAFFIC,TURNED_ON,LOC18-012845,,PRIMARY,"9,1", MARTIN LUTHER KING JR BLVD, COLORADO ST,2018090,,,,AUSTIN FULL PURPOSE,2017365,CENTRAL,,11/08/51545,"(30.281042, -97.73946)",1500,5300,2019,COUNTDOWN,APS,False,,5b6b2ced12055f5b1f2d2b52,NO COMMUNICATION,09/19/50582 01:20:00 PM +0000,COA,UNKNOWN,03/02/51105 12:00:00 AM +0000,,07/27/51496 08:00:00 AM +0000,30.281042,-97.73946,07/28/51697 02:40:00 PM +0000
4019, RIATA TRACE PKWY / TAPADERA TRACE LN,PHB,TURNED_ON,LOC16-005085,5156551,PRIMARY,6, RIATA TRACE PKWY, TAPADERA TRACE LN,2036400,,,,AUSTIN FULL PURPOSE,2036399,NORTHWEST,,08/28/43975,"(30.4294128, -97.7411652)",5600,12404,2018,COUNTDOWN,APS,False,,5817c0e3e052e0422be6ccbc,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.4294128,-97.7411652,08/23/51207 08:40:00 PM +0000
4034, MONTOPOLIS DR / FAIRWAY ST,PHB,TURNED_ON,LOC16-007180,5162063,PRIMARY,3, MONTOPOLIS DR, FAIRWAY ST,2022905,,,,AUSTIN FULL PURPOSE,2022904,SOUTHWEST,,04/21/45670,"(30.22801, -97.701497)",6200,1500,2018,,APS,False,"5191, 3253",5817c0e8e052e0422be6ccec,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.22801,-97.701497,08/27/50722 06:40:00 AM +0000
4038,406 BLK E ST JOHNS AVE (Webb Middle School),PHB,TURNED_ON,LOC16-005180,,PRIMARY,4, ST JOHNS AVE,  ,,Webb Middle School,,,AUSTIN FULL PURPOSE,2011850,NORTHEAST,,05/29/46609,"(30.3338966, -97.7064514)",,406,2018,COUNTDOWN,APS,False,"1412, 5053",5817c0e8e052e0422be6ccf5,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.3338966,-97.7064514,07/07/51188 06:00:00 PM +0000
4047,12500 BLK N LAMAR BLVD (Connally High School),PHB,TURNED_ON,LOC16-005225,,PRIMARY,7, LAMAR BLVD,  ,,Connally High School,,,AUSTIN FULL PURPOSE,2039246,NORTHWEST,,06/11/48468,"(30.418306, -97.675247)",,12500,2018,COUNTDOWN,APS,False,,5817c0eae052e0422be6cd0d,ONLINE,12/30/51318 04:40:00 PM +0000,COA,NO DETECTION,,Cell Modem,,30.418306,-97.675247,05/26/51432 08:00:00 PM +0000
4041, GUADALUPE ST / 47TH ST,PHB,TURNED_ON,LOC16-005195,5158406,PRIMARY,9, GUADALUPE ST, 47TH ST,2046180,,,,AUSTIN FULL PURPOSE,2046168,CENTRAL,,03/17/49484,"(30.3151665, -97.7323685)",700,4600,2018,COUNTDOWN,APS,False,"484, 610",5817c0e9e052e0422be6ccfe,ONLINE,01/09/50197 12:40:00 AM +0000,COA,NO DETECTION,,,,30.3151665,-97.7323685,02/24/51490 04:40:00 AM +0000
4031,2400 BLK S 1ST ST (Austin Health and Human Services),PHB,TURNED_ON,LOC16-005145,,PRIMARY,3, 1ST ST,  ,,Austin Health and Human Services,,,AUSTIN FULL PURPOSE,2023882,SOUTHWEST,,09/04/45103,"(30.2397861, -97.7610931)",,2400,2018,COUNTDOWN,APS,False,"1664, 1559",5817c0e6e052e0422be6cce1,ONLINE,08/17/49333 12:40:00 AM +0000,COA,NO DETECTION,,,,30.2397861,-97.7610931,08/21/51544 02:00:00 PM +0000
4020,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",PHB,REMOVED_PERMANENTLY,LOC16-005090,,PRIMARY,4, RUNDBERG LN,  ,,"Little Walnut Creek Library, HEB",,,AUSTIN FULL PURPOSE,3268115,NORTHEAST,,05/17/43926,"(30.3636856, -97.6981583)",,830,2012,,APS,False,"2583, 3148",5817c0e4e052e0422be6ccc0,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,,,30.3636856,-97.6981583,05/10/51553 02:40:00 PM +0000
4032, MANCHACA RD / PRATHER LN (Ann Richard's School),PHB,TURNED_ON,LOC16-005150,5151650,PRIMARY,5, MANCHACA RD, PRATHER LN,2024035,Ann Richard's School,,,AUSTIN FULL PURPOSE,2024034,SOUTHWEST,,03/04/45191,"(30.2339172, -97.7857132)",2001,3712,2018,COUNTDOWN,APS,False,"732, 765",5817c0e7e052e0422be6cce4,OFFLINE,02/16/51516 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2339172,-97.7857132,06/12/51593 04:00:00 PM +0000
4029,1500 BLK RED RIVER ST (Frank Erwin Center (South)),PHB,TURNED_ON,LOC16-005135,,PRIMARY,1, RED RIVER ST,  ,,Frank Erwin Center (South),,,AUSTIN FULL PURPOSE,2046318,CENTRAL,,05/08/49139,"(30.277128, -97.733251)",,1500,2018,COUNTDOWN,APS,False,,5817c0e5e052e0422be6ccd9,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.277128,-97.733251,03/02/51645 03:20:00 PM +0000
4030, RED RIVER ST / 18TH ST (Frank Erwin Center (North)),PHB,TURNED_ON,LOC16-005140,5158469,PRIMARY,1, RED RIVER ST, 18TH ST,2046320,Frank Erwin Center (North),,,AUSTIN FULL PURPOSE,2046318,CENTRAL,,07/14/44769,"(30.2778988, -97.7329407)",500,1500,2018,,APS,False,"1710, 2761, 2768, 5624, 866, 4586, 4021, 5600, 915, 1649, 2522, 865",5817c0e6e052e0422be6ccde,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.2778988,-97.7329407,08/03/51645 02:40:00 AM +0000
4021,2100 BLK BARTON SPRINGS RD (Zilker Park),PHB,TURNED_ON,LOC16-005095,,PRIMARY,8, BARTON SPRINGS RD,  ,,Zilker Park,,,AUSTIN FULL PURPOSE,2021633,SOUTHWEST,,08/17/44038,"(30.2660046, -97.7681274)",,2100,2019,COUNTDOWN,APS,False,"4079, 4081",5817c0e4e052e0422be6ccc2,OFFLINE,10/06/50024 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2660046,-97.7681274,04/01/51659 12:00:00 AM +0000
4036, RUNDBERG LN / WEST LOOP,PHB,TURNED_ON,LOC16-005170,5159846,PRIMARY,4, RUNDBERG LN, WEST LOOP,2042759,,,,AUSTIN FULL PURPOSE,2010412,NORTHWEST,,05/29/46609,"(30.3733692, -97.7185059)",1901,1927,2018,COUNTDOWN,APS,False,"5680, 5681",5817c0e8e052e0422be6ccf0,OFFLINE,01/12/51538 09:20:00 AM +0000,COA,NO DETECTION,,,,30.3733692,-97.7185059,05/22/51670 10:40:00 AM +0000
4035,5400 BLK TERCELLO LN (Delacour Dr (Apple Campus)),PHB,TURNED_ON,LOC16-007185,,PRIMARY,6, TERCELLO LN,  ,,Delacour Dr (Apple Campus),,,AUSTIN FULL PURPOSE,2005611,NORTHWEST,,12/27/46050,"(30.433213, -97.735697)",,5400,2017,COUNTDOWN,APS,False,,5817c0e8e052e0422be6ccee,OFFLINE,12/04/51674 09:20:00 AM +0000,COA,NO DETECTION,,,,30.433213,-97.735697,11/04/51697 10:00:00 PM +0000
4055, PLEASANT VALLEY RD / SHERINGHAM DR (Riverside Apartments),PHB,CONSTRUCTION,LOC16-005895,5159493,PRIMARY,3, PLEASANT VALLEY RD, SHERINGHAM DR,2022866,Riverside Apartments,,,AUSTIN FULL PURPOSE,2022847,SOUTHWEST,,,"(30.231272, -97.725366)",2500,2100,,,APS,False,"4298, 1028",58ef9d0eec8d330c0c40c908,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,Underground work complete. Waiting on delivery of poles and arms.,07/27/51496 08:00:00 AM +0000,30.231272,-97.725366,11/10/51497 04:00:00 AM +0000
4048,800 BLK RUTLAND DR (HEB),PHB,TURNED_ON,LOC16-005495,,PRIMARY,4, RUTLAND DR,  ,,HEB,,,AUSTIN FULL PURPOSE,2012543,NORTHEAST,,03/28/48994,"(30.3654561, -97.697222)",,800,2018,,APS,False,"462, 5773",58471ae044ba7918317020ae,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.3654561,-97.697222,11/26/51294 09:20:00 AM +0000
4053, DAVIS LN / LATTA DR,PHB,TURNED_ON,LOC16-006670,5145389,PRIMARY,8, DAVIS LN, LATTA DR,2026416,,,,AUSTIN FULL PURPOSE,3259335,SOUTHWEST,,04/04/48794,"(30.203996, -97.8585342)",8601,4719,2018,,APS,False,,584044f4647496042f942ecb,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.203996,-97.8585342,02/03/49365 02:00:00 AM +0000
4058, CONGRESS AVE / ALPINE RD,PHB,TURNED_ON,LOC16-006045,,PRIMARY,3, CONGRESS AVE, ALPINE RD,2041581,,,,AUSTIN FULL PURPOSE,2024193,SOUTHWEST,,07/03/51028,"(30.2271775, -97.7616501)",100,3600,2019,COUNTDOWN,APS,False,529,58ef9d803796080f03f85dc7,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,Striping scheduled for January 2019.  Will depend on weather.,08/25/50995 12:00:00 AM +0000,30.2271775,-97.7616501,06/22/51089 10:40:00 AM +0000
4056, OLTORF ST / BURTON DR,PHB,CONSTRUCTION,LOC16-006440,5158522,PRIMARY,3, OLTORF ST, BURTON DR,2041504,,,,AUSTIN FULL PURPOSE,2041526,SOUTHWEST,,,"(30.2309208, -97.73370293)",2001,1842,,,APS,False,"1359, 4293, 3535",58ef9d352cd2970c0ebbc846,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,"Underground work complete.  Waiting on delivery of poles and arms.
",07/27/51496 08:00:00 AM +0000,30.2309208,-97.73370293,11/10/51497 08:40:00 PM +0000
